node1,node2
7527,"['4713', '6174']"
7528,"['4163', '1205']"
7531,['1511']
7532,"['996', '50']"
7534,"['6808', '6459']"
7535,['5910']
7536,"['3575', '269']"
7542,"['4866', '1667', '7357']"
7544,['5875']
7545,"['2340', '5838']"
7547,['1921']
7552,"['3189', '1505']"
7556,['4177']
7558,"['7027', '821']"
7565,"['6455', '5151', '5450']"
7570,['4137']
7573,['7286']
7576,"['7374', '1363']"
7578,['135']
7579,['7228']
7582,['1007']
7584,"['3805', '5079', '3015']"
7587,"['4413', '1234']"
7588,['888']
7592,"['3836', '2583', '3974']"
7594,['4710']
7606,['5577']
7607,"['646', '5743', '7192', '3297']"
7608,['4924']
7609,"['6275', '2010']"
7613,['7476']
7615,['2436']
7616,['7413']
7617,"['4104', '5929']"
7620,"['5632', '5282']"
7621,"['1181', '4033']"
7626,"['5975', '4469']"
7628,['3827']
7635,"['1419', '1775', '1678']"
7639,['3543']
7641,"['2375', '6828', '6544']"
7644,['5626']
7646,"['3894', '1460', '74', '7632']"
7647,"['1665', '596']"
7650,"['4243', '6453']"
7651,['5247']
7655,['1405']
7660,"['4600', '867', '6467', '6330']"
7662,['6321']
7667,['4217']
7668,"['4891', '426']"
7669,['5635']
7674,"['6221', '866', '5482']"
7675,['1007']
7676,['2748']
7677,"['6151', '1998', '3025', '2337']"
7678,"['4483', '4348']"
7680,"['6794', '1309', '5868']"
7682,['6473']
7684,['5791']
7685,['922']
7686,['6437']
7688,"['4184', '5679']"
7689,['5006']
7696,"['6503', '4428']"
7697,['7001']
7700,['2645']
7701,['1776']
7703,['2490']
7707,['3965']
7711,['2412']
7712,['670']
7715,['732']
7716,['450']
7717,"['6144', '4722']"
7719,['3872']
7720,['4284']
7722,"['1579', '6556']"
7723,['3682']
7724,"['3805', '3164', '5079']"
7725,['5279']
7729,"['6951', '2567']"
7731,"['1984', '7009', '1384']"
7732,"['1326', '1485', '145']"
7736,"['6823', '241']"
7738,['1955']
7743,['354']
7749,['3898']
7751,['957']
7757,['931']
7758,['1560']
7762,['7057']
7764,['6436']
7765,['3954']
7766,"['474', '4678', '110', '3942']"
7767,['2416']
7768,"['3951', '1448']"
7771,['2692']
7777,"['4180', '6704']"
7778,['1413']
7779,['1169']
7780,['6590']
7781,['6020']
7783,['2298']
7784,"['2234', '5735']"
7785,['215']
7787,"['3338', '6656', '1241']"
7791,['3664']
7794,['1927']
7796,"['6886', '672', '6779']"
7798,['845']
7803,['6637']
7807,['228']
7809,"['5841', '164', '1855']"
7814,['6241']
7816,['4689']
7817,"['2381', '182']"
7819,['6374']
7824,['3192']
7827,"['4820', '5390']"
7828,"['7701', '7077', '4729']"
7829,['1583']
7830,['3499']
7832,"['1469', '2313']"
7836,['3938']
7839,['4931']
7844,['2362']
7845,['3072']
7846,['2284']
7852,['2604']
7859,['3523']
7863,"['2427', '5355']"
7867,['2037']
7875,"['6940', '4758', '3536']"
7878,"['53', '17']"
7879,['4909']
7880,['1907']
7881,['4144']
7883,['5232']
7884,['3807']
7885,['3975']
7886,['1682']
7890,['347']
7896,['1997']
7902,['2130']
7903,['5275']
7904,"['7856', '5197']"
7905,['184']
7908,['646']
7909,['3862']
7915,['5577']
7920,['1932']
7922,['3761']
7927,"['7244', '4318']"
7928,"['4242', '1709']"
7931,"['7031', '6870']"
7932,['3369']
7934,"['1279', '266']"
7936,"['1347', '3580']"
7937,['3075']
7938,['7512']
7940,['1557']
7944,"['2762', '7600']"
7945,"['5086', '6301']"
7950,['824']
7951,"['6397', '1413']"
7954,['3664']
7957,['3008']
7958,['195']
7960,['2796']
7961,"['4316', '4270', '7783']"
7968,['474']
7973,['4483']
7977,['7025']
7979,"['2318', '2420']"
7982,['330']
7984,['6248']
7990,"['2055', '6931']"
7991,"['6115', '440']"
7993,['5825']
7994,"['2069', '915']"
7996,['4018']
8002,['4320']
8003,['1310']
8007,['3201']
8008,['6602']
8009,"['6664', '5413']"
8011,['4728']
8013,"['672', '4291', '1540']"
8019,['1524']
8025,"['4485', '1743']"
8027,['4021']
8028,['6958']
8029,"['3563', '6730', '41']"
8033,['2180']
8036,"['451', '1996']"
8044,"['625', '8031']"
8049,['2640']
8051,"['1138', '5004']"
8056,['4189']
8057,"['3206', '522']"
8065,['5780']
8070,['2060']
8071,['7002']
8075,['4235']
8077,"['1178', '1602', '3164']"
8080,['1651']
8083,['4203']
8084,['7909']
8087,['7228']
8088,['3141']
8090,"['6402', '874']"
8091,['101']
8092,['4801']
8093,['3593']
8097,['2372']
8102,['4838']
8103,['3796']
8104,['6249']
8107,['503']
8108,['3902']
8110,['1631']
8111,"['5510', '7506']"
8112,['5598']
8114,['6410']
8116,['6193']
8118,['5800']
8121,['4228']
8123,['4421']
8126,"['2066', '7322']"
8127,['2828']
8128,"['7066', '2866']"
8131,['3139']
8133,['6362']
8138,['7189']
8144,['2505']
8145,"['3490', '984']"
8146,['4785']
8149,['4995']
8150,['948']
8153,['124']
8155,['6809']
8159,['7587']
8162,['353']
8166,"['1885', '5402']"
8169,['4799']
8170,"['2422', '1256']"
8171,['4926']
8173,"['53', '7517']"
8178,"['486', '7063']"
8182,['5400']
8183,"['6691', '5476']"
8184,['5951']
8185,"['6432', '1815', '419']"
8188,['7193']
8191,['7106']
8192,"['2472', '4067']"
8193,"['278', '6994', '2305', '5931']"
8195,['6665']
8197,"['2178', '2154']"
8199,['1772']
8203,['1651']
8205,['4832']
8206,"['1244', '4145', '100']"
8209,['4019']
8211,['3764']
8214,['7702']
8218,['3729']
8219,"['5465', '7543']"
8220,['7022']
8221,"['415', '5296']"
8223,['4832']
8226,['3804']
8227,['6721']
8238,['3922']
8239,['5954']
8242,['2133']
8243,['6776']
8246,['3451']
8249,['7580']
8250,"['5091', '7020']"
8251,['7057']
8256,"['7285', '1399', '4859']"
8257,"['3051', '5559']"
8260,['8097']
8264,['1579']
8265,"['7138', '6776']"
8266,"['8128', '48', '950']"
8267,['153']
8268,"['7545', '5105']"
8269,['2913']
8272,['6071']
8273,"['1390', '3944', '123', '8191']"
8275,"['893', '936', '1472']"
8276,['3665']
8281,"['2458', '7214']"
8285,['5289']
8286,"['2692', '3906']"
8289,"['5261', '1142']"
8290,"['7635', '4571']"
8293,"['2469', '5044']"
8294,['6147']
8297,"['7398', '783', '3715']"
8299,['5734']
8301,['7712']
8302,['682']
8303,['2910']
8306,['4985']
8307,['1664']
8308,"['5322', '1887']"
8310,"['6726', '1599']"
8313,"['5508', '5653', '4362']"
8314,['4686']
8315,"['4730', '7955', '3108']"
8317,['502']
8319,['154']
8320,"['2057', '8260']"
8322,['3999']
8325,"['67', '4516']"
8328,"['5043', '5045']"
8330,"['8057', '8125']"
8331,['720']
8334,['3780']
8336,['7548']
8337,['4094']
8339,['465']
8341,['6239']
8345,"['3126', '1293']"
8347,['2419']
8349,['6371']
8350,['5348']
8351,['8344']
8352,"['244', '1400', '8335']"
8353,"['1270', '2136']"
8359,['6396']
8362,"['5448', '5150', '7948', '7418', '6492']"
8366,['3528']
8367,['1056']
8370,['1405']
8372,['5602']
8373,['1592']
8375,"['1484', '7143']"
8380,"['4471', '3905']"
8381,['6428']
8383,['545']
8384,"['3211', '7520']"
8385,"['353', '4180', '4812']"
8387,['8362']
8389,['2585']
8390,['4628']
8392,['3404']
8393,['5527']
8396,['3311']
8397,['8352']
8400,['7150']
8404,['3795']
8406,"['6252', '5895', '6449', '4769']"
8407,['363']
8408,"['3950', '4766']"
8410,['7238']
8412,"['8293', '2194', '2705']"
8415,['2171']
8416,['4368']
8420,['4314']
8421,['728']
8422,['2780']
8423,['7474']
8425,['884']
8426,['4724']
8427,['6612']
8428,['1442']
8429,['5333']
8431,['5317']
8436,['2923']
8437,"['7262', '6506']"
8439,"['7929', '205']"
8443,['17']
8447,"['1784', '5389']"
8448,['4683']
8449,['6326']
8455,['6030']
8457,"['1632', '4250', '4543']"
8458,['1088']
8460,"['8207', '3917', '2457']"
8461,['6187']
8464,['4492']
8466,"['1445', '6716', '2169']"
8469,['1861']
8470,['6755']
8471,['795']
8473,"['7967', '6809']"
8476,['2041']
8484,['5179']
8485,['6115']
8488,['4553']
8491,['1444']
8497,['4284']
8498,['5038']
8499,['5270']
8500,['5991']
8501,"['5135', '1041', '1969', '2673']"
8502,['4940']
8504,['4265']
8506,"['4641', '1959']"
8508,['4604']
8509,['4965']
8515,['1364']
8517,"['8128', '48']"
8522,"['4756', '1109']"
8526,"['3407', '658']"
8528,['6683']
8529,['5282']
8532,['5763']
8541,['6061']
8543,['5566']
8546,['625']
8550,['8156']
8552,['7970']
8559,['2382']
8560,"['563', '8238']"
8564,"['8404', '1081', '2145']"
8565,['7476']
8569,"['3721', '6224']"
8570,"['1521', '372']"
8571,['8410']
8576,['116']
8577,['2210']
8578,['4058']
8579,"['8289', '4744']"
8583,"['4042', '135']"
8589,['1588']
8593,"['905', '2239']"
8594,['4008']
8595,['4196']
8597,['2480']
8603,['2658']
8605,['3556']
8607,['6693']
8608,['4647']
8610,"['7950', '8012', '1751']"
8614,['6789']
8618,['6940']
8623,['8043']
8624,['7080']
8628,['7285']
8630,"['3107', '7276', '8045']"
8631,['1033']
8635,['1968']
8639,"['5803', '1159', '5021']"
8644,"['7595', '4566']"
8646,['4341']
8648,['5612']
8651,['7455']
8652,['2525']
8653,['638']
8657,['4871']
8658,"['1193', '304', '7977']"
8659,['6838']
8660,"['5272', '8496']"
8661,['4644']
8662,['5998']
8663,['381']
8664,['7595']
8666,"['3755', '7310']"
8667,"['2036', '5719']"
8669,['1773']
8670,"['4727', '7920']"
8671,"['8032', '6967', '4397']"
8672,['6401']
8673,['714']
8674,['3836']
8676,"['5212', '7626']"
8684,"['5402', '1885']"
8685,"['2606', '4357']"
8686,['7230']
8689,['6207']
8691,['4094']
8693,"['7455', '1468']"
8695,['4382']
8700,['8660']
8701,['2215']
8704,"['7628', '6330']"
8705,['801']
8706,['7615']
8708,['1118']
8709,['2777']
8710,['8672']
8711,['4249']
8712,"['8347', '8095']"
8714,"['5012', '872', '2327']"
8717,"['7989', '8083']"
8718,"['8309', '1450']"
8730,['1266']
8731,['3189']
8733,"['1795', '6096']"
8735,['6306']
8737,['6808']
8738,"['1772', '2775']"
8740,['4290']
8747,['8272']
8749,"['395', '4326', '5082']"
8750,['5339']
8751,"['3279', '2894']"
8752,"['2124', '4156']"
8754,"['6781', '8074']"
8758,['8012']
8760,['329']
8761,"['8664', '1108']"
8762,"['6580', '4569', '7908', '1533', '102']"
8764,['5871']
8767,"['5114', '8353']"
8768,['3863']
8769,['1282']
8773,['623']
8774,['5654']
8776,['1025']
8779,['3019']
8780,['8327']
8781,['3882']
8784,['7583']
8785,"['3098', '6732', '595']"
8788,"['401', '3985']"
8789,['885']
8791,"['2323', '1937', '1004']"
8792,['8534']
8793,['7119']
8794,['3951']
8797,"['6147', '2044']"
8799,['5488']
8800,['2083']
8803,['3305']
8804,"['1857', '5612', '4034']"
8812,['1657']
8814,['3324']
8819,['4171']
8820,['1683']
8821,"['4219', '1733']"
8823,['7316']
8824,['2220']
8825,['7814']
8827,['3677']
8829,['3445']
8830,"['4462', '4345']"
8833,['8644']
8835,"['8157', '6100']"
8840,['741']
8843,"['2616', '3538']"
8844,['7369']
8848,"['5135', '6281']"
8849,"['3004', '6189', '5036', '8499']"
8852,['888']
8853,['8634']
8854,['3005']
8857,"['5901', '1336']"
8858,"['3106', '4921']"
8859,"['54', '1980']"
8860,['7504']
8866,['2928']
8869,['8777']
8875,['1194']
8877,"['3764', '321']"
8878,"['221', '8']"
8879,"['7411', '6132']"
8883,['6714']
8886,['7671']
8887,['7531']
8890,"['4713', '6174']"
8892,['5469']
8895,['5803']
8896,"['5840', '4863', '4759']"
8898,['6664']
8899,"['7044', '1800', '4888']"
8900,"['2347', '14', '5346', '2463']"
8903,['7416']
8904,['1299']
8913,['4672']
8914,"['2871', '4630', '6152']"
8916,['4095']
8918,"['727', '4065']"
8919,"['769', '6024', '8398']"
8921,"['7993', '6091']"
8924,['4132']
8925,"['6332', '887', '208', '5689']"
8928,"['8660', '192']"
8930,['8423']
8932,['7803']
8933,"['4730', '3108', '8730']"
8935,"['2075', '2643', '97']"
8936,"['3279', '2819']"
8938,['196']
8942,"['8350', '6850']"
8952,['1819']
8953,"['8695', '4370']"
8955,['1150']
8957,['2196']
8958,['7041']
8961,['2163']
8962,['4483']
8963,['3520']
8967,"['5464', '6680']"
8968,['6551']
8972,['3303']
8973,['3040']
8974,['6223']
8975,['7137']
8979,['5631']
8980,['2547']
8981,['8605']
8982,['1046']
8984,['194']
8985,"['4739', '4923']"
8986,['6199']
8988,"['5264', '6459']"
8991,"['7121', '5563', '7236']"
8992,['5133']
8993,"['7944', '8827']"
8995,"['8842', '2486', '1720', '1010']"
8997,['51']
8998,"['8717', '861', '8231']"
8999,"['7111', '7605', '5591', '6201']"
9002,['8961']
9003,['3061']
9008,['1290']
9009,['3961']
9010,['502']
9011,['513']
9012,"['4417', '8649', '6295']"
9014,['2472']
9015,['6878']
9020,['4326']
9023,['9011']
9024,['1821']
9029,['6241']
9031,['8593']
9033,['6284']
9035,['2555']
9039,['510']
9043,['7587']
9047,['1924']
9053,"['6071', '4152']"
9055,['8007']
9057,['6988']
9062,"['5039', '2688', '394']"
9063,"['7855', '8916', '5530']"
9066,"['115', '2914']"
9067,"['638', '7541']"
9069,['7662']
9071,['4019']
9073,['8165']
9074,['157']
9075,"['4175', '5324']"
9076,['4266']
9077,['837']
9078,['525']
9079,['373']
9080,['8950']
9083,['5671']
9086,['4504']
9087,['3956']
9088,['8914']
9092,"['1692', '3697', '4290']"
9093,['4932']
9096,['1348']
9097,"['982', '6971']"
9103,['6938']
9105,['4626']
9110,['1448']
9111,['6666']
9114,['785']
9116,['3035']
9117,"['8515', '4971']"
9120,"['8086', '3384']"
9121,"['2323', '1004']"
9123,['242']
9124,"['6158', '8308']"
9127,"['3247', '2765']"
9129,['4642']
9132,"['1352', '2053', '1422']"
9133,"['4730', '5115']"
9135,['178']
9136,"['6665', '6592']"
9141,"['8914', '6483']"
9142,"['8989', '170']"
9145,['2895']
9147,"['8203', '8958']"
9148,"['4855', '3809']"
9149,['6934']
9151,['6242']
9152,['8991']
9154,"['7802', '8314']"
9155,['290']
9160,"['4737', '6392', '8330']"
9161,['2075']
9167,"['4336', '8133']"
9170,['3387']
9172,['5746']
9175,['8411']
9176,['3119']
9177,"['756', '4874']"
9179,"['7697', '5985']"
9180,"['4358', '2742']"
9184,['6900']
9193,['3402']
9194,['1695']
9195,"['8437', '4290', '205']"
9198,['6096']
9207,"['5101', '4702']"
9208,"['3272', '8672']"
9212,"['4581', '2262', '3857']"
9214,['2579']
9215,['2249']
9216,"['2687', '8296']"
9217,"['8484', '7399']"
9218,['7066']
9219,['3321']
9225,['82']
9228,['4271']
9230,['7950']
9231,"['401', '3985']"
9239,['3348']
9240,['7425']
9243,['302']
9246,['7912']
9247,"['7443', '5101', '4015']"
9249,"['809', '2716', '6455']"
9251,"['8494', '6754']"
9252,['7798']
9260,['3493']
9261,"['2007', '7200']"
9273,['7212']
9275,"['2741', '5054', '269']"
9276,"['1325', '8004', '3002']"
9278,"['737', '315']"
9279,"['8476', '6057']"
9284,['1056']
9285,['1876']
9290,['6533']
9291,['3780']
9297,"['3601', '131']"
9298,"['446', '94']"
9303,['7492']
9304,"['5191', '885']"
9306,"['6012', '8265']"
9310,"['5262', '5654']"
9317,['2056']
9318,"['7566', '7630']"
9320,"['3126', '1293']"
9321,['8078']
9324,"['6869', '4931']"
9332,['6137']
9333,['4629']
9337,['1279']
9338,['8132']
9344,"['8922', '6387', '2293', '202']"
9346,['6965']
9347,"['6389', '8820']"
9348,"['8211', '4051', '8877', '5089']"
9353,['3585']
9358,"['4772', '1795', '609']"
9363,['4359']
9366,['4540']
9367,"['5957', '546']"
9368,['1692']
9372,"['3132', '8074', '2140']"
9377,['4774']
9378,['8448']
9379,"['1561', '2148']"
9383,"['5441', '8761']"
9385,"['8791', '7862', '9121']"
9389,['6104']
9390,"['6284', '5190']"
9391,"['3948', '6864', '3296']"
9399,['5582']
9401,['6026']
9403,"['1890', '5913']"
9405,['4183']
9408,['659']
9409,['4925']
9412,['2091']
9413,['2988']
9415,['202']
9416,['4272']
9418,['9141']
9419,['4978']
9421,"['3500', '1876']"
9424,"['5829', '478']"
9426,['5601']
9428,"['8701', '8029']"
9434,"['3020', '4607', '2052']"
9437,['3415']
9438,"['3271', '3110']"
9439,['6048']
9441,['7931']
9442,['2815']
9444,"['3159', '5385']"
9445,['551']
9447,"['4503', '3857']"
9450,['1296']
9451,['4447']
9452,"['6144', '373']"
9454,['1617']
9456,['2010']
9457,['2792']
9463,"['4862', '7559']"
9466,"['3564', '5688', '8970']"
9468,"['8185', '6034']"
9469,['6456']
9479,['6181']
9480,['1507']
9482,['3039']
9487,"['9275', '8723']"
9488,['996']
9491,['9439']
9492,['5833']
9496,['6576']
9499,['6969']
9501,"['6812', '4326']"
9502,"['7831', '748']"
9506,['8089']
9509,['8577']
9511,['4699']
9513,['1526']
9514,['3861']
9515,['2197']
9517,"['1702', '5359']"
9519,['187']
9521,"['4184', '4303']"
9522,['7574']
9524,"['94', '533', '1444']"
9528,"['342', '8014']"
9529,['2520']
9538,"['3498', '7785']"
9542,"['5866', '7838', '6567', '3119']"
9543,['1849']
9545,['2384']
9546,['1000']
9547,"['6987', '1819']"
9553,"['6850', '5226']"
9554,['4438']
9555,['1615']
9558,"['8068', '9339']"
9560,"['392', '3990', '2748']"
9562,['7531']
9563,['4130']
9566,['6602']
9568,['7998']
9570,['3823']
9572,"['6785', '6017']"
9573,"['8550', '8551']"
9578,['6531']
9580,['3225']
9582,"['1392', '5946']"
9583,"['1335', '5928']"
9584,"['7459', '1386']"
9585,['7288']
9587,['3092']
9594,['1284']
9596,['724']
9598,['673']
9599,['2662']
9601,"['9583', '3635']"
9603,['2457']
9606,['4885']
9610,['1099']
9613,['6629']
9615,['8448']
9616,['198']
9617,"['9073', '5796']"
9621,"['6365', '4971']"
9623,"['9141', '9197', '3410']"
9626,['4438']
9630,"['6356', '5593', '133', '2977']"
9632,['3119']
9634,['9370']
9636,['8376']
9638,['333']
9639,['6094']
9641,['7420']
9645,['8097']
9646,"['6631', '584', '2093']"
9647,"['1832', '8195']"
9648,['4643']
9653,['6734']
9660,['3165']
9661,"['6892', '5667']"
9663,['1285']
9664,['7973']
9667,['1746']
9669,['65']
9671,['857']
9672,"['2327', '2223']"
9675,"['5922', '2150', '163', '7557']"
9681,['3728']
9684,['6966']
9688,"['1492', '9151']"
9689,['457']
9692,"['4037', '1127']"
9693,"['9127', '5323']"
9699,['5294']
9700,['7766']
9701,['2999']
9702,"['9135', '5361']"
9707,['3268']
9713,['5719']
9714,['8940']
9715,"['3643', '3196']"
9717,['8990']
9719,"['5987', '7076', '5875', '3940']"
9721,['1332']
9728,"['5790', '7034']"
9730,['3508']
9731,['4567']
9733,['5298']
9736,['3712']
9740,['7137']
9741,"['8213', '3768', '8469']"
9742,['7585']
9744,['1970']
9746,['353']
9748,"['7556', '7812']"
9749,"['5530', '4953']"
9750,['65']
9751,['3782']
9752,"['7483', '519']"
9754,"['2943', '5474']"
9756,['866']
9761,"['3580', '278']"
9763,"['3739', '2737']"
9765,"['485', '50']"
9766,['5078']
9767,"['6', '8840', '4208', '9185']"
9770,['4382']
9771,['4606']
9773,['1687']
9774,['7911']
9775,['3811']
9777,"['5399', '9149']"
9778,['3571']
9783,['9087']
9788,['414']
9789,"['5776', '879', '5383']"
9792,"['8274', '4367']"
9794,['4871']
9796,"['7243', '5401', '1392']"
9797,['7851']
9798,['8785']
9801,"['9772', '8825']"
9804,['9493']
9807,"['1849', '2116']"
9808,['3680']
9809,"['1426', '2489']"
9810,"['1226', '1912', '5514', '1716']"
9812,"['6437', '7504']"
9819,['7334']
9822,['6855']
9823,['6803']
9826,['3796']
9828,['8512']
9831,"['1340', '8026', '9146', '5076', '2708', '4983']"
9835,['9587']
9836,"['2633', '1889']"
9840,['2885']
9842,"['6095', '6867']"
9846,"['1566', '4962']"
9847,['8799']
9849,"['6158', '8308']"
9850,"['7062', '8038']"
9851,"['3187', '2414']"
9852,"['1961', '3128']"
9853,['9829']
9854,['2792']
9856,"['4442', '5185']"
9858,"['4338', '693']"
9860,['4309']
9863,['9664']
9864,['7690']
9865,"['321', '7168']"
9867,['7098']
9869,"['8026', '530']"
9870,['4557']
9871,['2867']
9872,['4815']
9877,['1789']
9878,"['6876', '1787']"
9880,['2270']
9881,['2473']
9882,['6320']
9885,"['8930', '8956']"
9886,['3451']
9887,['5448']
9889,['838']
9890,"['7060', '88']"
9893,['3456']
9898,['975']
9899,"['640', '3040']"
9902,['2210']
9907,"['5476', '3484']"
9915,"['8055', '4100', '4484', '5357']"
9916,['6633']
9919,"['3145', '887']"
9922,"['5323', '1393', '2160']"
9923,['298']
9926,['9178']
9928,"['6901', '9107']"
9932,['7993']
9933,['1748']
9934,"['3648', '4582']"
9935,['7822']
9936,"['1499', '7553']"
9937,"['7912', '2952', '8026']"
9939,['8487']
9940,"['2502', '7121']"
9948,['9324']
9950,['5415']
9955,"['6580', '1937']"
9959,"['48', '9584', '5800']"
9961,"['5972', '7918', '743', '1311']"
9962,['8159']
9967,['3861']
9970,"['2590', '1519']"
9971,['3101']
9975,['8291']
9976,"['8995', '3652', '6365']"
9977,['2166']
9978,"['9086', '1378']"
9982,['9964']
9984,['530']
9987,['6808']
9991,"['4051', '7592', '8580', '8211', '9943']"
9992,"['6033', '9023', '8383']"
9993,['538']
9994,"['3071', '9469']"
9998,['7115']
10001,['9063']
10003,"['235', '9926', '3435']"
10004,['3402']
10005,"['9447', '2180']"
10006,['9840']
10007,['5829']
10008,"['2995', '812', '5000']"
10009,['4728']
10014,['6872']
10015,['4654']
10019,['5140']
10020,"['5285', '2114', '2312']"
10021,['9556']
10024,['1779']
10027,['8927']
10031,['3593']
10032,"['7054', '6560', '8958']"
10033,['9053']
10036,['1150']
10038,['5413']
10039,"['314', '9488']"
10040,['6954']
10043,"['2793', '9362']"
10045,['3274']
10046,"['9308', '9755']"
10049,"['4111', '6907']"
10051,['6855']
10053,['8032']
10057,['9383']
10058,"['4089', '5918']"
10059,['8437']
10060,['7107']
10064,"['1476', '2293']"
10066,['9394']
10067,"['5592', '4412']"
10068,"['7954', '329']"
10070,['2166']
10071,['3310']
10072,['1313']
10073,['1136']
10074,['2059']
10075,"['4279', '1887']"
10077,['2094']
10079,"['8605', '7099']"
10081,"['631', '2439']"
10083,['3021']
10085,"['2020', '65', '3103']"
10087,['9416']
10088,"['1215', '452']"
10091,['4151']
10092,"['1437', '7571']"
10093,['8135']
10098,"['8405', '6423', '9612', '5716', '6161']"
10100,['3929']
10103,['2192']
10104,"['7267', '139', '1210', '8026']"
10105,['5940']
