node1,node2
7629,"['2373', '3854']"
7632,['6808']
7635,"['2735', '5545']"
7636,['965']
7639,['7277']
7640,['6229']
7641,['4603']
7644,"['3171', '1995']"
7645,['942']
7646,"['6894', '5088', '1300']"
7650,['1442']
7653,['2053']
7655,['1394']
7656,['2903']
7659,['7382']
7660,"['3209', '1532']"
7662,"['5751', '7346']"
7666,['3974']
7667,['2404']
7668,['6822']
7670,"['6642', '6886']"
7675,"['3234', '6289']"
7677,['1984']
7678,['3833']
7682,['2555']
7683,['3387']
7685,['977']
7688,"['1997', '2033', '6634', '1442']"
7689,"['6264', '688']"
7691,['6083']
7695,['1180']
7696,['2138']
7701,['2653']
7703,['3803']
7704,['4911']
7709,['3992']
7710,"['7008', '115']"
7712,"['1362', '6734', '301']"
7715,['4822']
7721,['3922']
7722,['5605']
7726,"['3151', '2631', '7076']"
7727,['5859']
7729,['739']
7740,['3159']
7743,['6350']
7746,['7225']
7747,"['7541', '6081']"
7748,['227']
7749,"['3008', '1388', '3850']"
7753,"['4909', '2825']"
7756,"['1984', '1560']"
7758,['7143']
7762,['6792']
7765,"['6236', '2226', '7168', '3908']"
7766,"['6885', '2739']"
7772,['3815']
7776,['4446']
7778,['146']
7783,"['4558', '6152']"
7785,"['6540', '850', '4622']"
7787,['3470']
7794,"['686', '370']"
7796,['7746']
7801,['1404']
7802,"['326', '5886']"
7804,['7485']
7806,"['414', '5272']"
7808,['3149']
7810,['3935']
7814,['4190']
7816,['1386']
7817,"['1215', '3829']"
7819,['3503']
7822,['7508']
7823,['5427']
7824,['4165']
7826,"['6555', '6767', '6646']"
7829,['4482']
7832,"['2519', '1726']"
7833,"['1929', '6876']"
7835,"['3132', '140']"
7838,"['4138', '4454']"
7839,['5728']
7847,"['1213', '3811']"
7850,['4314']
7852,"['4966', '7343']"
7855,"['5095', '1128', '2875']"
7857,['3557']
7858,"['3769', '4665']"
7859,"['1237', '5404', '1163']"
7860,['7061']
7862,['465']
7863,"['4973', '6583']"
7864,['5929']
7868,['7256']
7871,"['6235', '7692']"
7874,['235']
7878,['5353']
7879,['6350']
7880,['5216']
7885,['3449']
7886,['422']
7888,['421']
7890,"['6091', '6306']"
7894,"['6684', '4693']"
7901,['4858']
7903,['2439']
7904,['6552']
7908,['2371']
7909,['7452']
7912,['3450']
7915,"['1010', '5063']"
7916,"['6473', '7345']"
7920,['4972']
7925,['4709']
7928,"['7458', '5631', '3925']"
7930,['7064']
7933,['4314']
7934,['4390']
7937,"['6410', '4493']"
7939,"['438', '6565']"
7940,"['2036', '7727']"
7943,['1375']
7944,['5390']
7950,"['7759', '3243']"
7953,"['3905', '2546']"
7956,['3629']
7957,"['1144', '3772']"
7961,['5196']
7962,"['3736', '1557']"
7963,['6203']
7964,['7688']
7965,"['6512', '5387', '5722']"
7967,"['2606', '6293']"
7969,['2516']
7970,"['7078', '4910']"
7973,"['4710', '7624']"
7975,['3568']
7980,"['6620', '5830']"
7983,['3177']
7984,['5337']
7988,['251']
7989,['1318']
7991,['3251']
7993,['2345']
7995,['5569']
7997,"['3230', '2554', '1679']"
7998,['6321']
7999,['1673']
8000,['2442']
8003,"['458', '7325', '3800']"
8004,['4189']
8005,['934']
8008,"['6949', '593']"
8009,"['4871', '4419']"
8013,['7728']
8014,['879']
8015,['7512']
8019,['1805']
8021,['7798']
8023,['1382']
8025,['7583']
8028,"['3461', '4983', '8026']"
8031,"['3428', '3959']"
8042,['6256']
8043,['6542']
8045,"['5992', '7294']"
8049,['3072']
8050,['6339']
8051,"['3342', '3190', '2435']"
8052,"['1057', '6150']"
8053,['3303']
8059,['6441']
8060,['7153']
8061,"['683', '7954', '4902']"
8062,['2270']
8064,['4223']
8065,"['4604', '3344']"
8067,"['1395', '5353']"
8075,['4995']
8076,['248']
8078,['147']
8080,['1491']
8083,"['2262', '4999']"
8087,['1465']
8090,"['2560', '4188']"
8092,['4070']
8098,"['3580', '1347']"
8101,['4902']
8106,['4564']
8108,['2402']
8114,['7675']
8118,['3641']
8123,['6417']
8125,"['4557', '1793', '7064']"
8128,"['4125', '992', '5873']"
8130,['1493']
8131,['455']
8135,['4609']
8139,['7641']
8141,['3824']
8144,"['2778', '3548', '6861']"
8145,"['2919', '1677']"
8146,['6666']
8154,['1531']
8155,"['562', '906']"
8157,['4692']
8158,['4462']
8159,['825']
8160,['5628']
8161,['1948']
8163,['6299']
8165,"['1347', '3580']"
8166,['5108']
8167,['5464']
8168,['7642']
8171,['938']
8173,"['5591', '6704']"
8176,"['3924', '1493']"
8180,['3252']
8181,"['7387', '5605', '5993']"
8182,"['3211', '427']"
8183,"['5396', '384']"
8184,['1287']
8193,['5987']
8197,"['8119', '3458']"
8201,['5570']
8203,['463']
8205,['1065']
8206,"['380', '4928']"
8207,['202']
8208,['2473']
8210,['3771']
8211,['6732']
8213,['3348']
8214,"['2955', '3704']"
8219,['3042']
8221,['138']
8222,"['2219', '7240']"
8223,"['5420', '3884']"
8225,['2416']
8228,['271']
8230,['6914']
8231,"['3360', '1781', '1687']"
8232,['8050']
8237,"['7055', '4358']"
8240,['6085']
8242,['2621']
8243,['2973']
8245,"['3808', '7478']"
8247,['292']
8248,['8161']
8249,['4425']
8251,['5141']
8252,"['3016', '3700']"
8254,"['2196', '7949']"
8256,"['2189', '5014']"
8257,['4974']
8259,"['7517', '2499', '2571']"
8261,"['6690', '4371']"
8266,"['1040', '5756']"
8267,['4379']
8269,['7683']
8270,['8102']
8271,"['5574', '113']"
8273,['7260']
8281,"['8269', '3044']"
8285,"['1084', '7930']"
8287,['1186']
8290,['3451']
8293,"['2074', '1926', '7268']"
8298,['5591']
8301,['4293']
8302,['1762']
8303,['4402']
8305,['3823']
8307,['2053']
8308,['3517']
8309,['7335']
8310,"['7519', '8009']"
8312,"['8234', '7867', '3226']"
8313,"['5119', '86']"
8314,['2557']
8315,"['142', '1701', '4308']"
8316,['2974']
8320,"['127', '2923']"
8322,['6504']
8325,"['5498', '7843']"
8326,"['1460', '8163']"
8328,['1298']
8329,['7758']
8330,['5863']
8331,['5430']
8333,['63']
8338,['4176']
8339,"['2933', '6938']"
8345,['1960']
8346,"['165', '680', '1811']"
8352,['6103']
8353,['5439']
8355,"['3610', '2732']"
8358,['2824']
8364,['4181']
8365,['7823']
8366,['7965']
8369,"['7410', '4998']"
8373,"['1057', '6150']"
8375,['2304']
8376,['4615']
8380,['54']
8382,"['992', '3543']"
8389,['6535']
8390,['4190']
8391,['7944']
8394,['4547']
8399,['4333']
8402,['2867']
8404,['3708']
8405,['6903']
8408,"['5108', '869', '2554']"
8409,['276']
8412,['8156']
8413,"['2652', '6628', '7379']"
8421,['4528']
8423,"['1810', '3988', '7838', '4756']"
8428,['712']
8432,['3812']
8438,"['4471', '4196']"
8439,['1372']
8440,['8420']
8442,['120']
8443,"['7070', '3746', '7804', '7622']"
8445,['6294']
8446,"['7080', '8395']"
8448,"['667', '108']"
8449,['5006']
8450,['2824']
8451,['7547']
8452,['2120']
8455,['6207']
8457,['3635']
8459,['1136']
8461,['1333']
8462,['6294']
8463,['2013']
8464,['1945']
8466,"['271', '1994']"
8467,['3237']
8471,"['2136', '7952', '4089', '1270']"
8473,"['1197', '6548']"
8478,['2108']
8482,['4985']
8484,['6223']
8488,['351']
8491,['6605']
8495,"['5566', '61']"
8497,['6104']
8499,['3811']
8500,"['4641', '1959', '2001', '4997']"
8503,"['1880', '7579', '5235']"
8505,"['7125', '3638']"
8506,"['2526', '2885']"
8511,['832']
8512,['4898']
8517,"['5914', '3443']"
8520,"['7595', '7341']"
8522,"['2156', '7070']"
8526,['5792']
8527,['2431']
8528,['1075']
8529,"['1296', '3371', '1364']"
8530,['2609']
8531,['4138']
8533,['5644']
8536,"['6103', '2845']"
8538,"['2762', '4927']"
8541,['7881']
8542,['3697']
8543,"['7573', '4716']"
8545,['3392']
8546,['7852']
8548,['6144']
8555,['2177']
8559,['5790']
8560,['499']
8561,['1200']
8562,['5056']
8563,['3463']
8565,['1158']
8568,"['3423', '1154']"
8569,['7422']
8571,['7344']
8576,['808']
8579,['2356']
8580,['3868']
8581,['1984']
8583,"['3687', '6095']"
8584,['7225']
8585,['8580']
8589,['170']
8590,['7040']
8591,"['2225', '6984', '1192', '8115']"
8594,['7494']
8595,['4349']
8599,['1224']
8600,['1835']
8603,['6690']
8604,['7401']
8606,"['1289', '3997']"
8608,"['2990', '2260', '4572', '5418', '10']"
8615,['5126']
8616,"['168', '2850']"
8620,"['8605', '6719']"
8622,"['7170', '3267', '2829']"
8623,['3545']
8624,"['4510', '5021']"
8630,['7092']
8632,['1465']
8635,['6568']
8637,['6003']
8641,['2616']
8644,"['964', '339', '7678']"
8646,['2855']
8647,['2609']
8649,"['1176', '5943']"
8652,['2693']
8656,"['5264', '6354', '1176']"
8657,"['1953', '4367']"
8658,"['6290', '876']"
8660,['4137']
8661,['4652']
8666,"['4923', '3432']"
8668,"['2327', '7485']"
8669,['3888']
8671,"['965', '3919']"
8672,['1033']
8674,['4414']
8675,['5781']
8676,['2361']
8678,['7969']
8679,['7804']
8680,"['6915', '1952']"
8681,['5610']
8683,"['1859', '797', '7810', '6039']"
8684,"['3151', '2872']"
8686,['3485']
8695,"['2044', '3306']"
8700,['7892']
8701,['7427']
8704,['7693']
8708,['1291']
8710,['3917']
8711,"['7837', '3418']"
8712,['7122']
8713,['2913']
8717,"['5621', '2329']"
8718,"['7039', '3030']"
8721,['7608']
8723,"['4220', '6363']"
8724,['1063']
8728,['7773']
8730,['7820']
8731,['6533']
8732,['1855']
8733,['484']
8734,['7062']
8735,['5843']
8736,"['3072', '6729', '5123']"
8737,['1107']
8738,['838']
8740,['6325']
8741,"['4721', '7659']"
8742,['4525']
8743,['8327']
8746,['7354']
8752,"['2124', '82']"
8753,['4228']
8758,"['1525', '7254']"
8760,['2599']
8761,['2088']
8762,"['2940', '7294']"
8763,['7262']
8766,['5389']
8767,"['7481', '4058', '5550']"
8769,['8696']
8771,['3200']
8772,['1202']
8774,['1809']
8775,['1844']
8776,['8269']
8779,['622']
8781,['3882']
8783,"['4729', '6275']"
8784,"['1879', '5063', '7140']"
8786,['4432']
8790,['6966']
8791,['5130']
8792,['3538']
8793,['2']
8797,['5791']
8801,['2597']
8804,['1678']
8808,['6339']
8812,['2830']
8814,['1304']
8819,"['7228', '2889', '5087', '7272', '1341']"
8820,['4911']
8821,['2316']
8824,['2078']
8830,['1595']
8833,['2599']
8834,['8581']
8838,"['8176', '421']"
8840,"['4741', '168']"
8841,['5272']
8842,"['7606', '958']"
8847,['8436']
8848,['2209']
8849,"['6504', '3311', '6878']"
8854,['1884']
8856,"['8505', '2791']"
8858,"['3103', '2382']"
8862,['226']
8866,"['951', '3746']"
8867,['1222']
8868,['3988']
8870,['6924']
8875,"['3501', '751', '4199']"
8881,['6525']
8882,['3319']
8883,['1395']
8885,['3298']
8887,['7292']
8890,['5718']
8891,"['3507', '8542']"
8892,['8303']
8895,['2842']
8896,['3205']
8898,"['6882', '1521', '1671', '3305', '2971']"
8901,['3505']
8903,['3634']
8904,"['5438', '3933']"
8906,['2198']
8907,['3700']
8909,['4982']
8914,['1757']
8915,"['5217', '6604']"
8916,['4271']
8919,['8003']
8925,['66']
8927,['99']
8928,['7142']
8929,['7884']
8932,['7854']
8933,['7470']
8934,['6275']
8940,"['5407', '2481']"
8941,['2293']
8944,['837']
8945,"['7910', '4286']"
8946,['8786']
8947,['5957']
8948,"['4168', '1423']"
8949,['3553']
8951,"['1718', '442']"
8952,"['4500', '2603', '786']"
8956,['8325']
8961,['6422']
8962,"['1582', '6484']"
8966,"['2075', '6438']"
8967,['5233']
8968,['7837']
8969,['6671']
8970,['368']
8971,['809']
8974,['6147']
8979,['4890']
8984,['4344']
8985,['4413']
8986,['5126']
8989,"['5559', '5102']"
8992,['8933']
8997,['1727']
9002,"['7692', '2022', '6018']"
9003,['2316']
9008,['8172']
9010,"['4196', '5816', '7276', '4521']"
9013,['6714']
9015,"['4758', '3395']"
9017,"['8438', '512', '1592']"
9019,['1251']
9020,['8562']
9026,['7073']
9028,['5388']
9029,"['1747', '2359', '5383']"
9032,['5356']
9033,['7344']
9036,['7494']
9038,"['5646', '501', '738', '1214']"
9040,"['1223', '2684', '4862', '5044']"
9041,['3324']
9043,"['1998', '7487']"
9044,['4044']
9046,['6257']
9049,"['1668', '7064', '8381']"
9051,['7375']
9052,['7494']
9053,"['7933', '6250', '6422']"
9055,['2123']
9056,"['8314', '3240']"
9063,"['2885', '8129']"
9066,"['2727', '7787']"
9067,['638']
9068,['724']
9069,"['6391', '7675']"
9071,"['1448', '7502']"
9072,"['6294', '168', '2850']"
9073,"['7830', '2162']"
9075,"['4544', '7834']"
9076,['2165']
9079,['8834']
9081,['967']
9084,['3781']
9085,"['6981', '7582', '4045']"
9086,['6576']
9087,['2346']
9088,['7006']
9091,['7694']
9092,['2319']
9093,['8571']
9097,"['5442', '8578', '1706', '6771']"
9100,['2023']
9103,['5569']
9104,"['8985', '2689']"
9106,"['6946', '8079']"
9107,"['7660', '4045']"
9108,['3677']
9109,['7857']
9110,['4061']
9111,['3067']
9112,['3845']
9116,['3530']
9118,['1277']
9119,['8219']
9120,"['2429', '3460', '442']"
9124,['2943']
9132,['5192']
9133,"['6672', '703', '1489']"
9135,['5086']
9136,"['5398', '8544', '7906']"
9137,['6199']
9138,"['4348', '6357']"
9139,['438']
9140,"['9051', '7264']"
9142,['1483']
9147,['7929']
9148,"['1141', '6804']"
9149,"['2392', '69']"
9150,['8208']
9154,"['847', '8551']"
9157,"['8842', '1010', '5607']"
9158,['6085']
9160,['8330']
9162,['5068']
9165,['3488']
9168,"['3328', '5027']"
9172,['5240']
9175,['7996']
9176,['5459']
9177,['8123']
9182,['5638']
9186,"['2451', '588', '4951']"
9188,['2154']
9194,"['5399', '3165']"
9195,['3239']
9197,['5091']
9198,['4557']
9200,['1865']
9201,['1862']
9202,['5078']
9205,"['3820', '4204']"
9207,"['1172', '424']"
9208,['7499']
9210,['5227']
9211,"['1288', '5372', '2828']"
9214,"['9017', '6797']"
9218,['1716']
9219,['1604']
9220,['8181']
9221,['5902']
9224,['5626']
9227,['6780']
9229,['4073']
9230,['6641']
9231,"['7813', '4110']"
9233,['1679']
9236,['2819']
9238,"['1223', '6689']"
9239,['5572']
9241,['5045']
9243,['4490']
9244,['6255']
9245,"['4962', '7726', '6734']"
9246,"['9007', '1538']"
9248,['3152']
9249,['3495']
9251,['8170']
9253,['5701']
9254,['3686']
9261,['5392']
9265,['1172']
9267,['1156']
9269,['1910']
9271,['2999']
9275,"['1603', '6515']"
9277,['5888']
9279,['4417']
9288,['1053']
9290,['59']
9291,['8498']
9292,"['3619', '267']"
9294,"['7260', '6545']"
9297,"['4388', '4969']"
9298,"['1915', '8507']"
9299,['737']
9301,['5868']
9306,"['3996', '131']"
9309,"['2932', '221']"
9313,['3897']
9316,"['2891', '3862']"
9317,['2519']
9319,['7057']
9320,['1960']
9325,['276']
9327,"['4955', '4895']"
9336,['6569']
9338,"['3396', '8864', '4843', '8635']"
9339,['2467']
9340,['5731']
9342,"['9241', '1615']"
9343,"['8184', '1422', '5833', '8923', '6672']"
9344,"['695', '340', '4463']"
9347,"['5081', '5410']"
9348,"['3398', '4781']"
9352,['7347']
9353,['3495']
9357,['7214']
9358,"['5657', '5370', '6481']"
9360,['5086']
9362,"['1061', '8741', '4973']"
9368,['4707']
9370,['530']
9371,['2368']
9372,"['363', '4888']"
9373,['8597']
9375,['8254']
9377,['159']
9378,['3949']
9380,"['3829', '2059']"
9381,['9377']
9383,['7411']
9386,"['5148', '7177']"
9398,['2635']
9399,['8920']
9400,['1150']
9401,['547']
9402,"['8762', '6976']"
9404,"['7424', '3965']"
9405,['4438']
9407,"['6741', '4895']"
9408,"['8440', '3528']"
9410,['9194']
9413,['5812']
9415,"['3491', '8060']"
9416,['1764']
9421,"['1129', '4271', '8029']"
9426,"['2454', '7871']"
9432,['1051']
9433,"['3742', '2932']"
9438,['2308']
9441,['8987']
9442,"['791', '9361', '812', '1532', '4735', '4124']"
9444,['1507']
9445,"['1542', '2239']"
9447,"['7994', '960', '4110']"
9448,['3023']
9449,"['2922', '1980']"
9450,['2768']
9451,"['6426', '6392']"
9452,"['7785', '1353']"
9453,['5421']
9454,"['5997', '8588']"
9455,['7898']
9456,['7675']
9461,"['3683', '6522']"
9462,['6799']
9463,"['2834', '7295', '4850']"
9466,"['84', '4554', '1094']"
9468,"['2872', '8348']"
9469,['3468']
9470,"['8028', '4257']"
9479,"['7096', '4873', '5173']"
9480,['6369']
9481,"['897', '4700']"
9485,['6307']
9491,['3317']
9494,['7764']
9496,['8352']
9497,['8752']
9498,['3060']
9499,['1924']
9502,['8486']
9504,['8982']
9505,['3974']
9507,"['3965', '4516', '3224', '6836']"
9512,['6455']
9513,"['1962', '8981']"
9514,['3536']
9515,['8942']
9519,['2423']
9521,['5150']
9522,['4820']
9524,['8049']
9525,['1377']
9526,['302']
9528,"['8884', '3785']"
9531,['7881']
9536,['6288']
9538,['8946']
9539,['6151']
9541,"['3974', '9155']"
9542,"['4510', '1459']"
9547,['1548']
9548,['996']
9550,['27']
9551,"['7968', '752']"
9555,['1471']
9557,"['8924', '4587']"
9559,['6077']
9560,['4474']
9561,['5683']
9564,"['1340', '4801']"
9568,['7979']
9569,"['3596', '9420', '2959']"
9578,"['7542', '4343']"
9579,"['5748', '913']"
9580,"['4923', '2975', '89', '9444']"
9583,"['4576', '7331']"
9584,['6213']
9585,['517']
9586,['6062']
9588,"['4785', '7257']"
9589,['227']
9593,['1033']
9594,"['7842', '9009']"
9595,"['1442', '4360']"
9597,['2836']
9599,"['8163', '9316']"
9600,['5638']
9601,['2860']
9607,['6024']
9609,['8025']
9610,['2097']
9611,['9497']
9613,"['2138', '4163', '3846']"
9615,"['3736', '5341']"
9616,"['2825', '1273', '2082']"
9617,"['4897', '7342', '5547']"
9619,"['8769', '7824']"
9621,"['8676', '4521', '4971']"
9624,['1173']
9630,"['6124', '2565']"
9632,['6259']
9634,"['594', '645', '9074', '5549']"
9637,['3547']
9638,"['4867', '3726']"
9639,"['8882', '5792']"
9641,['2450']
9642,['4652']
9646,['1676']
9652,"['2249', '5877']"
9653,['4348']
9656,['68']
9661,['1307']
9662,['3422']
9665,['2748']
9667,['3750']
9673,['5651']
9674,['2271']
9675,"['1445', '6496']"
9676,['3395']
9678,['4124']
9687,"['7100', '5928']"
9689,"['5882', '3031', '9190']"
9698,['7717']
9699,"['5798', '2203', '4599']"
9700,"['3951', '2051']"
9705,['1991']
9707,"['5105', '3268']"
9712,"['6684', '2927']"
9713,['8237']
9714,['1984']
9716,['652']
9717,['6036']
9721,['8973']
9723,['7424']
9728,['6637']
9729,"['8169', '9315', '1168']"
9731,['3025']
9736,['7075']
9738,"['6106', '9036', '6493']"
9740,"['3233', '6655', '6889', '8545']"
9741,['1775']
9744,['4564']
9746,"['8222', '7896', '8704']"
9749,['6528']
9751,['5379']
9753,['3825']
9754,"['1635', '1754']"
9756,['351']
9761,"['127', '6222']"
9762,['637']
9764,"['941', '565']"
9767,['571']
9769,"['3664', '8875']"
9771,['3036']
9774,"['6614', '6182']"
9775,"['4329', '3501']"
9778,['6219']
9779,['9557']
9780,"['2764', '9363']"
9782,"['2021', '2651']"
9783,['7316']
9788,['8777']
9790,['7984']
9792,['7969']
9793,"['9502', '7961']"
9797,"['6274', '8944', '9567', '6759']"
9801,"['1395', '3694']"
9802,['3084']
9803,['6797']
9806,['207']
9808,"['8764', '1655']"
9811,['3575']
9812,"['8754', '7190']"
9815,['4463']
9817,"['4628', '3089']"
9819,['8918']
9820,['3348']
9821,['1750']
9827,"['4774', '9344']"
9831,['4354']
9834,['3341']
9836,['1376']
9840,['1309']
9843,"['3332', '3777', '3049']"
9844,['4447']
9845,['3055']
9846,['6669']
9850,"['9844', '8384', '6507']"
9852,"['9147', '1298']"
9855,"['5790', '4379']"
9859,['1692']
9861,"['5287', '3166']"
9869,['6091']
9871,['5672']
9875,"['9585', '6850']"
9877,"['7501', '3377', '6263', '6570']"
9878,['339']
9879,"['4418', '9051']"
9880,['4900']
9882,['2755']
9883,"['9546', '8663', '9149']"
9884,"['3348', '7161', '2563']"
9885,"['6999', '8201', '4692']"
9889,"['6043', '546', '9842']"
9890,['9588']
9892,['242']
9895,['3753']
9896,['8654']
9899,"['6774', '1138', '1008']"
9902,['4145']
9906,['8002']
9915,"['9578', '5769', '9180']"
9917,"['2647', '8358', '6031']"
9919,"['1919', '6821']"
9923,"['8449', '66', '6818']"
9926,"['4120', '5668', '861']"
9928,"['9278', '8035']"
9935,['825']
9936,"['352', '5030', '1122']"
9937,['8721']
9939,['7015']
9940,"['894', '247']"
9941,['5232']
9947,['3257']
9951,['9429']
9953,"['4612', '7838']"
9959,['7284']
9961,"['5057', '9451', '5917']"
9970,"['1012', '6781']"
9974,"['7671', '520']"
9975,['6693']
9976,['7172']
9978,"['7263', '3295']"
9982,['3652']
9983,['6453']
9987,['7040']
9988,['5081']
9990,['393']
9991,"['8248', '1948']"
9992,"['2093', '798']"
9993,['4260']
9994,"['768', '5138']"
10001,"['5356', '9835', '1900']"
10002,"['5957', '1223', '6689']"
10003,['5758']
10007,"['7490', '6626']"
10009,['1706']
10010,"['8383', '2753']"
10013,"['9994', '9870']"
10014,['7721']
10016,"['5515', '6951', '6932']"
10019,['1431']
10020,"['7177', '1553', '4623']"
10021,['7053']
10023,['5690']
10024,['6431']
10025,['9499']
10028,"['7747', '3681']"
10029,['3013']
10030,['7361']
10034,['7742']
10035,"['7612', '1662']"
10037,['1653']
10040,['5836']
10041,['1506']
10042,"['2006', '1022']"
10044,"['1929', '702', '9779', '6876', '7394']"
10045,['5817']
10047,['1412']
10049,"['5820', '235']"
10050,"['6818', '7286']"
10051,"['6945', '10031']"
10053,"['965', '2253']"
10054,['2815']
10055,['9515']
10059,"['8861', '1092']"
10060,['8428']
10062,['3489']
10063,['9220']
10071,['6004']
10073,['289']
10075,"['971', '7493', '9944', '9192']"
10077,['815']
10081,"['2296', '9240']"
10083,['7413']
10084,['5997']
10085,['2013']
10087,['7721']
10090,['1150']
10091,['4449']
10092,['6565']
10095,"['5011', '2758']"
10096,"['3329', '7872']"
10104,"['8990', '2320', '4431']"
10105,['5882']
10109,['7909']
10111,['2382']
10113,['8663']
10115,['5118']
10116,"['7558', '3836', '3892', '3346']"
10120,['1797']
10128,['5031']
10129,"['2225', '1192']"
10130,"['6125', '5143', '8234']"
10131,"['845', '9252', '1419']"
10133,"['4165', '6162']"
10134,"['5868', '1309', '6286']"
10142,"['604', '3002']"
10147,['6039']
10148,['5957']
10150,"['3399', '8245', '5734', '4593', '3661']"
10151,['7025']
10153,['7538']
10154,['6708']
10158,['4505']
10160,['5305']
10161,"['869', '4259']"
10164,['8550']
10165,"['8507', '4874', '7774']"
